date,sku,units,price,on_promo
2026-06-08,CABLE-USBC,30,9.99,0
2026-06-08,CASE-CLEAR,2,14.99,0
2026-06-08,CHARGER-65W,35,39.99,1
2026-06-08,GADGET-MINI,5,24.99,0
2026-06-08,GADGET-PRO,22,49.99,0
2026-06-08,SCREEN-GUARD,6,12.99,0
2026-06-08,STAND-ALU,6,29.99,0
2026-06-08,STICKER-PACK,1,4.99,0
2026-06-08,WIDGET-BLUE,25,19.99,0
2026-06-08,WIDGET-RED,15,19.99,0
2026-06-09,CABLE-USBC,40,9.99,0
2026-06-09,CASE-CLEAR,6,14.99,0
2026-06-09,CHARGER-65W,35,39.99,0
2026-06-09,GADGET-MINI,16,24.99,0
2026-06-09,GADGET-PRO,25,49.99,0
2026-06-09,SCREEN-GUARD,5,12.99,0
2026-06-09,STAND-ALU,4,29.99,0
2026-06-09,STICKER-PACK,3,4.99,0
2026-06-09,WIDGET-BLUE,17,19.99,0
2026-06-09,WIDGET-RED,40,19.99,0
2026-06-10,CABLE-USBC,43,9.99,1
2026-06-10,CASE-CLEAR,13,14.99,0
2026-06-10,CHARGER-65W,17,39.99,0
2026-06-10,GADGET-MINI,7,24.99,0
2026-06-10,GADGET-PRO,13,49.99,0
2026-06-10,SCREEN-GUARD,3,12.99,0
2026-06-10,STAND-ALU,2,29.99,0
2026-06-10,STICKER-PACK,1,4.99,0
2026-06-10,WIDGET-BLUE,38,19.99,1
2026-06-10,WIDGET-RED,70,19.99,1
2026-06-11,CABLE-USBC,56,9.99,0
2026-06-11,CASE-CLEAR,4,14.99,0
2026-06-11,CHARGER-65W,42,39.99,1
2026-06-11,GADGET-MINI,12,24.99,0
2026-06-11,GADGET-PRO,18,49.99,0
2026-06-11,SCREEN-GUARD,3,12.99,0
2026-06-11,STAND-ALU,9,29.99,0
2026-06-11,STICKER-PACK,8,4.99,0
2026-06-11,WIDGET-BLUE,18,19.99,0
2026-06-11,WIDGET-RED,21,19.99,0
2026-06-12,CABLE-USBC,34,9.99,0
2026-06-12,CASE-CLEAR,5,14.99,0
2026-06-12,CHARGER-65W,9,39.99,0
2026-06-12,GADGET-MINI,6,24.99,0
2026-06-12,GADGET-PRO,35,49.99,0
2026-06-12,SCREEN-GUARD,3,12.99,0
2026-06-12,STICKER-PACK,1,4.99,0
2026-06-12,WIDGET-BLUE,19,19.99,0
2026-06-12,WIDGET-RED,20,19.99,0
2026-06-13,CABLE-USBC,54,9.99,0
2026-06-13,CASE-CLEAR,10,14.99,0
2026-06-13,CHARGER-65W,21,39.99,0
2026-06-13,GADGET-MINI,12,24.99,0
2026-06-13,GADGET-PRO,19,49.99,0
2026-06-13,SCREEN-GUARD,11,12.99,0
2026-06-13,STAND-ALU,5,29.99,0
2026-06-13,STICKER-PACK,1,4.99,0
2026-06-13,WIDGET-BLUE,20,19.99,0
2026-06-13,WIDGET-RED,21,19.99,0
2026-06-14,CABLE-USBC,51,9.99,0
2026-06-14,CASE-CLEAR,8,14.99,0
2026-06-14,CHARGER-65W,26,39.99,0
2026-06-14,GADGET-MINI,14,24.99,0
2026-06-14,GADGET-PRO,17,49.99,0
2026-06-14,SCREEN-GUARD,11,12.99,0
2026-06-14,STAND-ALU,3,29.99,0
2026-06-14,STICKER-PACK,5,4.99,0
2026-06-14,WIDGET-BLUE,22,19.99,0
2026-06-14,WIDGET-RED,33,19.99,0
2026-06-15,CABLE-USBC,58,9.99,0
2026-06-15,CASE-CLEAR,5,14.99,0
2026-06-15,CHARGER-65W,18,39.99,0
2026-06-15,GADGET-MINI,21,24.99,0
2026-06-15,GADGET-PRO,21,49.99,0
2026-06-15,SCREEN-GUARD,13,12.99,1
2026-06-15,STAND-ALU,4,29.99,0
2026-06-15,STICKER-PACK,7,4.99,0
2026-06-15,WIDGET-BLUE,24,19.99,0
2026-06-15,WIDGET-RED,27,19.99,0
